crytpo_losses
0.0010065550643013
0.0011055546511811
0.0011547391800482
0.0011266187576323
0.0012806507666215
0.0010285897849675
0.0012018176174575
0.0010453908118086
0.0010324859385498
0.0014928864305891
0.0015588987848844
0.0009809240751425
0.001230772476284
0.0012418845211047
0.0012895927805434
0.0011910193014769
0.0011138252634656
0.0011727774475287
0.0010373585708559
0.0015733965389519
0.0012529843993146
0.001398852731542
0.0010084723635034
0.0014131864424578
0.0010134600365311
0.0011541652722772
0.0020594166160071
0.0010775119986262
0.0010294223712969
0.0013570209981548
0.0019432090146921
0.00163982692209
0.0012502639733848
0.0012150421715657
0.001008323522822
0.0012709923215251
0.0011804192269212
0.001033654106131
0.0019027363503462
0.0013849880718696
0.0012701419917783
0.0012039948357659
0.0010626997025822
0.0019689095394599
0.0010040713752387
0.0016649101790757
0.0010765872650726
0.0009659325150407
0.0011010275017942
0.0016168936006907
0.0012399037891805
0.000992085600377
0.0011272742746457
0.0009929792118175
0.0009673803815582
0.0018416298335019
0.0010707018325681
0.0015700874060092
0.0010781044555409
0.0013681974682172
0.0017765763940567
0.0011774142390075
0.001750087952577
0.0012341896579429
0.0012543578366646
0.0012368225350062
0.0009893423410711
0.0009828519828569
0.0012097614119703
0.0009664848166071
0.0009991140927997
0.0011146931044236
0.0011760713778612
0.0010358614073899
0.0014695002764803
