Tech_resid,tech_losses
-0.00027386187145624194,0.00027386187145624194
-0.00012915477729188846,0.00012915477729188846
9.32192375060896e-05,-9.32192375060896e-05
8.294811247843225e-05,-8.294811247843225e-05
0.00020786042250928074,-0.00020786042250928074
-0.00011921125846156578,0.00011921125846156578
1.5284322986027068e-05,-1.5284322986027068e-05
3.130371383820324e-05,-3.130371383820324e-05
0.00019176283756830236,-0.00019176283756830236
0.00015431787977243026,-0.00015431787977243026
-0.0001097321378602096,0.0001097321378602096
-0.00013119717568209569,0.00013119717568209569
0.00016136011631663442,-0.00016136011631663442
-0.00024424537256507935,0.00024424537256507935
0.0002431055312957683,-0.0002431055312957683
-0.00027748675803575626,0.00027748675803575626
3.4563089864933096e-05,-3.4563089864933096e-05
8.625250154031134e-05,-8.625250154031134e-05
0.00016922277957871052,-0.00016922277957871052
-5.894453698987653e-05,5.894453698987653e-05
-0.00034188522125390723,0.00034188522125390723
-0.0002277518923099049,0.0002277518923099049
-0.0001206909660892297,0.0001206909660892297
1.432235458717645e-05,-1.432235458717645e-05
0.00019539200668974727,-0.00019539200668974727
0.0001486722783617813,-0.0001486722783617813
9.217517408486411e-05,-9.217517408486411e-05
0.0001873048848753051,-0.0001873048848753051
0.0002931827379603644,-0.0002931827379603644
8.765500409974459e-07,-8.765500409974459e-07
2.522222200261602e-05,-2.522222200261602e-05
0.00014213036072393344,-0.00014213036072393344
-0.0001790056132693277,0.0001790056132693277
0.0005609636296318608,-0.0005609636296318608
0.00019346625782615918,-0.00019346625782615918
-3.690935352912479e-05,3.690935352912479e-05
0.0002603857269276863,-0.0002603857269276863
-0.00014973750020364843,0.00014973750020364843
0.0001973264453531368,-0.0001973264453531368
0.00011623425681996998,-0.00011623425681996998
-3.1166847257694646e-05,3.1166847257694646e-05
0.00019735413873008065,-0.00019735413873008065
3.471253691383909e-05,-3.471253691383909e-05
0.000124600671480932,-0.000124600671480932
0.00014694161326913392,-0.00014694161326913392
0.00032694224899715047,-0.00032694224899715047
7.99476382174941e-05,-7.99476382174941e-05
0.00021507221164709952,-0.00021507221164709952
-0.0002521358170601236,0.0002521358170601236
-0.0001037648680133212,0.0001037648680133212
0.0002594543226302534,-0.0002594543226302534
-0.00019270875158599275,0.00019270875158599275
1.1307683280224188e-05,-1.1307683280224188e-05
0.00013091936761655453,-0.00013091936761655453
-1.429320206484296e-06,1.429320206484296e-06
-0.0003121645504067379,0.0003121645504067379
6.406192650802076e-05,-6.406192650802076e-05
8.73373300857607e-06,-8.73373300857607e-06
-0.0002633543121929619,0.0002633543121929619
-0.00020460341992045462,0.00020460341992045462
-4.584366558513578e-05,4.584366558513578e-05
-0.00036520209605876664,0.00036520209605876664
4.495442574838554e-05,-4.495442574838554e-05
9.171477113562382e-05,-9.171477113562382e-05
-8.297924072076752e-05,8.297924072076752e-05
-2.2034241757271225e-05,2.2034241757271225e-05
-0.0003485684844477942,0.0003485684844477942
1.4931936719196441e-05,-1.4931936719196441e-05
-0.00017419162705692898,0.00017419162705692898
0.0005188461411265916,-0.0005188461411265916
0.00019689386127960464,-0.00019689386127960464
0.00011271073620052448,-0.00011271073620052448
6.919689363525146e-05,-6.919689363525146e-05
0.00014272259558712562,-0.00014272259558712562
0.00010356538427036047,-0.00010356538427036047
-0.00014316175954008132,0.00014316175954008132
-0.0001003947103622716,0.0001003947103622716
-7.731550760140062e-05,7.731550760140062e-05
-8.501236308063968e-05,8.501236308063968e-05
-1.6227879836824225e-05,1.6227879836824225e-05
-0.0002835017766975742,0.0002835017766975742
3.493178299508509e-05,-3.493178299508509e-05
-0.0001817220510848047,0.0001817220510848047
4.0644596811867205e-05,-4.0644596811867205e-05
-0.00038583941766566086,0.00038583941766566086
-0.00017300500450611206,0.00017300500450611206
1.5296177137255504e-05,-1.5296177137255504e-05
2.5382338287923006e-05,-2.5382338287923006e-05
9.151078770436175e-05,-9.151078770436175e-05
0.00013761630021878575,-0.00013761630021878575
0.00039124525282069333,-0.00039124525282069333
8.710028833913455e-05,-8.710028833913455e-05
-0.0002275194899273604,0.0002275194899273604
-0.00013119286365990062,0.00013119286365990062
2.0131486228010465e-06,-2.0131486228010465e-06
-0.00010726097677166942,0.00010726097677166942
0.00025386244055866094,-0.00025386244055866094
-9.224888158369221e-05,9.224888158369221e-05
